rank_test_score,param_hidden_layer_sizes,param_alpha,param_activation,mean_train_score,std_train_score,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,Gap_CV,Coef_Variacion,mean_fit_time,std_fit_time
70,"(100, 50)",0.019306977288832496,tanh,0.9982937831464197,0.0005232246164531761,0.9511892880303103,0.011424677691711007,0.9352692445715413,0.9443756902689592,0.9627544115338891,0.947924156288957,0.9656229374882052,0.04710449511610937,0.01201094023605841,111.39999914169312,18.679426092710862
71,"(100, 50)",0.0517947467923121,tanh,0.9977811410899896,0.0002545036312719996,0.9502396493522397,0.011566222166306822,0.9344256392191587,0.9442112572461437,0.9626947815926665,0.9453606068268419,0.9645059618763872,0.04754149173774991,0.01217190018769612,125.78557934761048,15.560621184172877
72,"(100, 50)",0.3727593720314938,tanh,0.9909532208751293,0.00036877969086641666,0.9500233683197585,0.008814744628852638,0.9424767063636115,0.9459644211811888,0.9562529316774795,0.9412699519803945,0.9641528303961175,0.04092985255537074,0.009278450323219601,169.2508348464966,17.913299384546484
73,"(128, 64)",0.08483428982440717,tanh,0.9975209775878021,0.0003249561909832467,0.9495558041066579,0.012685344141928359,0.934660187804772,0.9409672606459546,0.9595317070174549,0.9436966027633424,0.9689232623017651,0.04796517348114426,0.013359240275365102,150.4401415348053,12.22423258807279
74,"(100, 50)",0.0016378937069540646,tanh,0.9985879817516468,0.0004394445176616482,0.9493548965743231,0.01779183658414809,0.9383942269505439,0.9547250631993068,0.9657551905881919,0.9204300431334983,0.967469959000075,0.04923308517732361,0.018740975212060963,108.76820783615112,7.042088528515704
75,"(100, 50)",0.22758459260747887,tanh,0.9935774534050508,0.0006110801023220243,0.9493355865544263,0.008550493860587611,0.9365615147796683,0.9445379638277175,0.9563483675040063,0.948514379087013,0.9607157075737258,0.04424186685062448,0.009006819065554332,154.14991974830627,22.98530315611629
76,"(100, 50)",0.004393970560760791,tanh,0.9986710519510374,0.00018757459275901115,0.9482816653906697,0.015570337221747962,0.9302451590102577,0.9494110161225813,0.9647524874168686,0.9309755228177857,0.9660241415858555,0.05038938656036773,0.016419527857615333,122.15385422706603,10.521076506369825
77,"(100, 50)",0.0071968567300115215,tanh,0.9985056712633835,0.0001747872972222015,0.9482336727691228,0.009706811072513588,0.935737208994017,0.950927206497237,0.9608952877769873,0.938339944879804,0.9552687156975688,0.05027199849426067,0.010236728932191184,104.67200994491577,6.978153507238221
78,"(100, 50)",0.08483428982440717,tanh,0.9968855784263877,0.00018265554447102409,0.947593513801313,0.009980095838511211,0.9363878166298544,0.9392046794889921,0.963798198464677,0.9451814895164965,0.9533953849065452,0.04929206462507474,0.010532043215951975,136.23693680763245,13.025919977041177
79,"(128, 64)",0.03162277660168379,tanh,0.9983867098668375,0.00016641285538668548,0.9475216161814102,0.015524299460329355,0.9464734321890429,0.9383656973799581,0.9685551024728396,0.924513679836335,0.959700169028875,0.050865093685427354,0.016384111132887454,135.58517780303956,10.499104064336347
80,"(100, 50)",0.001,tanh,0.9986945460766187,0.00017936945454522107,0.947139877195444,0.012644826813618426,0.938012129865969,0.942189175644926,0.9558194207162918,0.9324939494624946,0.9671847102875382,0.05155466888117466,0.013350537885766943,105.81039047241211,14.492125433871449
81,"(128, 64)",0.019306977288832496,tanh,0.998550114065716,0.00020538385681761537,0.947089876343101,0.018925579871119806,0.9448168837610047,0.9361121413820754,0.9678841692018462,0.9187787843754589,0.9678574029951205,0.05146023772261499,0.019982876328691387,125.18980326652527,9.848114231563432
82,"(100, 50)",0.011787686347935873,tanh,0.9983582468859915,0.00025834659193996765,0.9469141132511265,0.012286466301088265,0.9419748912351166,0.9415782815760194,0.9638143161714948,0.9295595285035847,0.9576435487694163,0.051444133634865,0.012975270015676523,100.71535458564759,9.867820995768787
83,"(128, 64)",0.011787686347935873,tanh,0.9985807112082563,0.00033547774727192185,0.9463193618052355,0.012441015281717718,0.9381979624874142,0.9437440938199535,0.9628935009026064,0.929074495229981,0.9576867565862226,0.05226134940302085,0.01314674071339379,123.58848443031312,8.911492888986517
84,"(128, 64)",0.0517947467923121,tanh,0.997977571768996,0.0002972307041685265,0.9440704625925715,0.015134840119522708,0.9378371545670382,0.9429925911293824,0.9570521057718155,0.9197794523587363,0.9626910091358858,0.053907109176424495,0.016031472987683534,138.3128978729248,15.59882670318658
85,"(100, 50)",0.0026826957952797246,tanh,0.99858069890148,0.0002246326868664529,0.9433363225204706,0.02310564777612109,0.9113701912670809,0.9542869472993252,0.9716437624821345,0.9209859744553939,0.9583947370984187,0.05524437638100943,0.024493541936756805,118.80205993652343,11.666402523500565
86,"(128, 64)",0.0071968567300115215,tanh,0.998731175033803,0.00010080962988612513,0.9422867710421509,0.014358243875895552,0.9386881851811828,0.9305294374931816,0.9599426178819656,0.9243255408238278,0.9579480738305969,0.05644440399165218,0.015237658340481224,124.3917513847351,9.164720088400793
87,"(128, 64)",0.004393970560760791,tanh,0.9987035944503223,0.0002298717516288662,0.9369853208622121,0.02188404002569568,0.9370463203822877,0.9368581876265389,0.950756511927025,0.8976445161975343,0.9626210681776751,0.06171827358811022,0.023355798152267772,133.3642954826355,9.627366107844741
88,"(128, 64)",0.001,tanh,0.9989796008286081,6.19940707866512e-05,0.9366950237416273,0.021608915515764,0.9259962956113765,0.9360799394193221,0.9615148776111682,0.9024406093136832,0.9574433967525855,0.062284577086980875,0.023069318153786288,131.61140923500062,4.031002359702163
89,"(128, 64)",0.0016378937069540646,tanh,0.998807874622449,0.00014530980969105602,0.9353121226156456,0.021196824289198796,0.9291991080643797,0.9438502879550656,0.9679866033578305,0.9027183075997054,0.9328063061012463,0.06349575200680346,0.02266283497953694,128.33559808731079,8.81874662760977
90,"(128, 64)",0.0026826957952797246,tanh,0.9988930904932183,0.0001698124574580454,0.9289511819289157,0.024324447662641087,0.9306109113441725,0.928963986893529,0.9591490958507469,0.885304388334439,0.9407275272216906,0.0699419085643026,0.02618485032995245,161.01348056793213,6.377387841114885
