rank_test_score,param_max_depth,param_learning_rate,param_n_estimators,param_subsample,param_colsample_bytree,param_min_child_weight,param_gamma,param_reg_alpha,param_reg_lambda,mean_train_score,std_train_score,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,Gap_CV,Coef_Variacion,mean_fit_time,std_fit_time
644,7,0.07,500,0.8,0.8,5,0.0,0.1,1,0.9933260926197913,0.00020597353282876348,0.8854743758220188,0.011739843650266256,0.885467641854241,0.8756100375702126,0.8747874192203484,0.8842146053257041,0.9072921751395885,0.1078517167977725,0.013258253395946915,1.4937315464019776,0.012265807476374768
645,7,0.05,700,0.8,0.8,9,0.0,0.0,1,0.9880195921090301,0.0003621562909482356,0.8854711265523176,0.011090001280835923,0.8867470717931212,0.8780282057241041,0.8722539737005183,0.8852801196867184,0.905046261857127,0.10254846555671249,0.01252440757048296,1.7430014610290527,0.033363264965316275
646,7,0.03,700,0.8,0.8,9,0.0,0.1,10,0.9686849775174075,0.0006525152246059241,0.8853743140412444,0.011629396715341443,0.8849441725343431,0.8784967160048409,0.8758837822150918,0.879674392869157,0.9078725065827897,0.083310663476163,0.013135005760738273,1.8895287036895752,0.04831011304265156
647,7,0.07,500,0.8,0.8,9,0.0,0.0,5,0.9851317105037563,0.0006772017207126698,0.8853014974826892,0.011251865282486336,0.8869832212140237,0.8754259743114252,0.875476515617092,0.8826104671914456,0.9060113090794589,0.0998302130210671,0.012709642211699016,1.2927725315093994,0.037372095763584606
648,7,0.05,400,0.8,0.8,7,0.0,0.0,5,0.9741089709802402,0.0005136641655784629,0.8852847236650387,0.013834344866988518,0.8875184950718116,0.8753256814620507,0.8725553730460951,0.8799952515650175,0.9110288171802189,0.08882424731520144,0.01562700055380483,1.1397562503814698,0.038133298335260864
649,7,0.07,400,0.8,0.8,7,0.0,0.1,1,0.986507057730836,0.0006005772354313052,0.8852603218570538,0.013349955447494972,0.8868215199972126,0.8756748297772974,0.8700283488723353,0.8847569348544911,0.9090199757839327,0.10124673587378219,0.015080259577759136,1.116290807723999,0.03325826115105002
650,7,0.03,700,0.8,0.8,9,0.0,0.0,5,0.972747732501599,0.000694629450071091,0.8852583907978074,0.012030142820797687,0.8862564148066296,0.8763175445357535,0.8753236441855008,0.8803374498884515,0.9080569005727022,0.08748934170379152,0.013589414057918109,1.7974112987518311,0.035660785065234894
651,7,0.05,500,0.8,0.8,7,0.0,0.1,1,0.9843373728055347,0.0006393246427731664,0.8851852050848867,0.013206582026240312,0.8871298834448704,0.8741823839018682,0.8717812188667946,0.8838606985490454,0.9089718406618553,0.09915216772064794,0.014919569317670462,1.3689244747161866,0.0217688102486634
652,7,0.03,700,0.8,0.8,9,0.0,0.0,10,0.9686633182417946,0.0007572646627383794,0.8851612685284633,0.012030756461699892,0.8852495058143146,0.8775175962233563,0.8751162243874836,0.8796529329183671,0.9082700832987952,0.0835020497133313,0.013591598378112982,1.8277609825134278,0.022767904193756527
653,7,0.03,700,0.8,0.8,7,0.0,0.1,1,0.9804906333573511,0.0006848180781375828,0.8850687720654982,0.011781553407099282,0.8879899993774706,0.877516642169129,0.8714391577048118,0.8824523897145968,0.9059456713614827,0.09542186129185293,0.013311455311664082,1.928501796722412,0.03484458395431221
654,7,0.05,400,0.8,0.8,7,0.0,0.1,10,0.9696883772257909,0.0008321546547541351,0.8850660303069825,0.01264331789920433,0.8846996474304705,0.8748010060484616,0.8765436858643207,0.8798493429092258,0.9094364692824338,0.08462234691880843,0.01428516909051298,1.1406258583068847,0.014448163568068466
655,7,0.05,400,0.8,0.8,7,0.0,0.0,10,0.9696799859946212,0.0010143676038805614,0.8850631624731939,0.01255120451161604,0.8867964075880445,0.8749952226271022,0.8750381759081187,0.87985104672536,0.9086349595173444,0.0846168235214273,0.014181139882201549,1.1205410480499267,0.02761260005186921
656,7,0.03,500,0.8,0.8,9,0.0,0.5,1,0.9679816556745744,0.00076043948959783,0.8849915731141644,0.01282978948163822,0.8863977336735328,0.8761951958321955,0.873458638081227,0.8797628031271348,0.9091434948567317,0.08299008256040996,0.014497075307160207,1.4377475261688233,0.02913803104801921
657,7,0.05,400,0.8,0.8,9,0.0,0.0,5,0.9712280322541105,0.0007351330635802786,0.8849627019466043,0.012869989176570375,0.8868313317724095,0.8742585126883038,0.8747144917270792,0.8799617067766763,0.9090474667685527,0.08626533030750616,0.01454297356064946,1.0543878555297852,0.04119878419882529
658,7,0.05,400,0.8,0.8,9,0.0,0.1,5,0.971528806787847,0.0009428017566045713,0.8849568658847057,0.012845817077285715,0.8855900841249377,0.8731249871633362,0.8751481797617502,0.8818992683508833,0.9090218100226207,0.08657194090314135,0.014515755029985042,1.0761919498443604,0.030983859775305413
659,7,0.07,400,0.8,0.8,9,0.0,0.0,5,0.9801571335541471,0.0009142517073957467,0.884944498418073,0.01160100491330062,0.8863039776722849,0.8747075504110579,0.8754331975869639,0.8817547195372939,0.9065230468827645,0.09521263513607414,0.013109302260241835,1.0479825973510741,0.023843784962309468
660,7,0.07,400,0.8,0.8,5,0.0,0.1,1,0.9899062001864785,0.0002731031325067749,0.8849191389306709,0.012136297335787496,0.8855292634747933,0.8748916013385192,0.8736236768058061,0.8831630677056937,0.9073880853285421,0.10498706125580759,0.01371458340301341,1.2056235790252685,0.017064849061284547
661,7,0.05,400,0.8,0.8,5,0.0,0.0,1,0.9826637208896015,0.0006335850781017093,0.8848590701418818,0.013208001930667271,0.8869106976654756,0.8766098955537799,0.870801289401486,0.8808935057673402,0.9090799623213273,0.09780465074771971,0.01492667293171267,1.1499979972839356,0.0176426363502712
662,7,0.05,500,0.8,0.8,9,0.0,0.1,1,0.9812220426443391,0.0006826020472506866,0.8848572418373177,0.011732826564915543,0.8847051595449661,0.8762360154511301,0.873906018427758,0.8824824832149487,0.906956532547786,0.09636480080702137,0.013259570030249739,1.335366439819336,0.0433901161599459
663,7,0.03,700,0.8,0.8,9,0.0,0.1,1,0.9768094250432575,0.0006202729501893458,0.8847717985570274,0.011920902186962758,0.8872646917515307,0.8743045744716563,0.8736724563058804,0.882274011198497,0.9063432590575722,0.09203762648623015,0.013473420159191936,1.8308187484741212,0.025359405290688735
664,7,0.05,500,0.8,0.8,7,0.0,0.0,1,0.9840264065828135,0.0006013247774688828,0.8847677770768122,0.011196175626799346,0.8860937397602204,0.875799371522489,0.8743277386454458,0.8821449961094459,0.9054730393464596,0.09925862950600128,0.012654366396333324,1.3323726654052734,0.020960318863484657
665,7,0.05,400,0.8,0.8,7,0.0,0.1,1,0.9791599439540656,0.0007652587006594777,0.8846292338077877,0.013158937890330812,0.8854088397105405,0.8736478487812133,0.8717469476808999,0.8836772818918139,0.9086652509744713,0.0945307101462779,0.01487508821485543,1.1333837032318115,0.03662676857134663
666,7,0.03,700,0.8,0.8,7,0.0,0.0,1,0.9799831875971556,0.0007179944008401102,0.8846134500411305,0.012334077758869176,0.8870160746922593,0.8760982854686493,0.8710736345838886,0.8820716731841202,0.9068075822767352,0.09536973755602518,0.013942901001896024,1.8749695301055909,0.02476155016358629
667,7,0.03,500,0.8,0.8,5,0.0,0.1,1,0.9757157908136623,0.0005722248455390548,0.8845663112442693,0.01293991037883805,0.8870691980960487,0.87712716960239,0.8712261067725997,0.8790310001439345,0.908378081606374,0.09114947956939301,0.014628536283092458,1.5120628356933594,0.018037953571843852
668,7,0.05,500,0.8,0.8,9,0.0,0.0,1,0.9809230941821095,0.00042742421211120255,0.8845377444299303,0.011881060374806622,0.8861314714170849,0.876952057649589,0.8707024704049926,0.8830992478633969,0.9058034748145873,0.09638534975217927,0.013431942785509698,1.2795464038848876,0.024446771470328497
669,7,0.05,400,0.8,0.8,9,0.0,0.0,10,0.9673031117765438,0.0009760235188190416,0.8845351678876516,0.013036597029107368,0.8856271044027779,0.8744373144338826,0.873206323426786,0.8803583622500103,0.9090467349248011,0.08276794388889219,0.014738359199713807,1.0571422576904297,0.026482538069510172
670,7,0.03,500,0.8,0.8,5,0.0,0.1,10,0.9633807720433921,0.0012724545685500789,0.8845006434898555,0.012832534374863131,0.8850616457916369,0.8746313462675396,0.8755059942654078,0.8782046344682135,0.9090995966564792,0.07888012855353665,0.01450822502992369,1.5161693572998047,0.02053051400757607
671,7,0.03,500,0.8,0.8,7,0.0,0.5,5,0.9651034111738858,0.0009341564548046955,0.8844636495389315,0.013278796699017523,0.8853652592729785,0.8764976248523948,0.8716431281366054,0.8793181979872127,0.9094940374454655,0.08063976163495423,0.015013388855426364,1.486476230621338,0.018350540360792096
672,7,0.07,700,0.8,0.8,7,0.0,0.0,1,0.9950465615200645,0.0001830492449303234,0.8844286006179489,0.012296557135541878,0.8860935691106213,0.8741568136194724,0.8707384916562932,0.8852875238350186,0.9058666048683389,0.11061796090211562,0.013903391553541226,1.818335723876953,0.02251078516012786
673,7,0.03,500,0.8,0.8,5,0.0,0.1,5,0.9687440333125059,0.0008531997594429883,0.8842754907696643,0.013221052394583327,0.8857870355863774,0.874333043008318,0.8733610193081303,0.8786740715481557,0.9092222843973398,0.08446854254284164,0.014951282188174026,1.4959742069244384,0.00991362864964152
674,7,0.03,500,0.8,0.8,5,0.0,0.0,5,0.968644934009018,0.0008173840343145548,0.8842748154966291,0.012680340548214293,0.8862375985635693,0.8757600765125311,0.8716896935389107,0.8799490621657821,0.9077376467023526,0.08437011851238885,0.014339818714720176,1.4758493900299072,0.03110506532126699
675,7,0.07,700,0.8,0.8,9,0.0,0.0,1,0.9931962185055514,0.00033796868788898884,0.8842739052328614,0.010742098003624214,0.883562633492083,0.8745438208873325,0.8736878577024052,0.8861666255139231,0.9034085885685631,0.10892231327268997,0.01214793056772995,1.7183917045593262,0.029997320194182553
676,7,0.07,500,0.8,0.8,7,0.0,0.0,1,0.9904856157866335,0.00039088947704299853,0.8842145769038681,0.012687966717831985,0.8860527029377834,0.8737699068560085,0.8703446623156729,0.8843289010653702,0.9065767113445049,0.10627103888276546,0.01434942043396263,1.3258153915405273,0.032459923678920054
677,7,0.05,400,0.8,0.8,7,0.0,0.0,1,0.9788163863569894,0.0006975151055852324,0.88410300883177,0.011590913149150908,0.8855257567890831,0.8745064992498442,0.8735351704284421,0.8814254451409197,0.9055221725505606,0.09471337752521947,0.01311036500652433,1.1077153205871582,0.015564701388090196
678,7,0.07,500,0.8,0.8,9,0.0,0.0,1,0.9877282443377675,0.00048634917597357866,0.8840479199359959,0.011031347012928376,0.8830545575498797,0.8740301564637446,0.8739340187112753,0.88507926491938,0.9041416020356993,0.10368032440177166,0.012478222915480683,1.272696352005005,0.020807765295795415
679,7,0.03,500,0.8,0.8,7,0.0,0.5,10,0.9599645645775405,0.0010119136932920665,0.8840331358759993,0.01285809974528559,0.8843827490637381,0.8745938831835931,0.8733504614649198,0.8792932852931614,0.9085453003745838,0.07593142870154124,0.01454481650458084,1.4571277618408203,0.030362230669418778
680,7,0.03,500,0.8,0.8,5,0.0,0.0,1,0.9751477428526754,0.0005898117143922682,0.8840032521166468,0.012575469045210726,0.887905092127498,0.8753782152765185,0.8703406986592677,0.8800543385918734,0.9063379159280753,0.0911444907360286,0.0142255913822717,1.4807146072387696,0.021109862127192035
681,7,0.07,400,0.8,0.8,9,0.0,0.0,1,0.9832975880045529,0.0006439276624046798,0.8839124635799733,0.011362515271157518,0.883438913913382,0.87314450312138,0.8735344328986588,0.8850280410939817,0.9044164268724643,0.09938512442457959,0.012854796984237204,1.0428281784057618,0.025645568109320668
682,7,0.03,500,0.8,0.8,9,0.0,0.5,5,0.9626568103912329,0.0008466727786211986,0.8839036648392007,0.012499348879688711,0.8836428499852217,0.876173710430771,0.8724947393660134,0.8794082535942347,0.9077987708197631,0.07875314555203217,0.01414107597569763,1.422587776184082,0.023409927456748886
683,7,0.07,400,0.8,0.8,7,0.0,0.0,1,0.9864339893661447,0.0005078536900647304,0.8838662074289705,0.012914066754484685,0.8852106361747728,0.8735991424999812,0.8697698053910281,0.8839084060360436,0.9068430470430268,0.1025677819371742,0.014610884142804485,1.077323055267334,0.025936865108147276
684,7,0.05,400,0.8,0.8,9,0.0,0.0,1,0.9754754561964578,0.000553135906159154,0.8838298246863925,0.012337201493415485,0.8855502141137284,0.8759130728915925,0.8696957473131168,0.8819750097925897,0.9060150793209351,0.09164563151006533,0.013958797439080616,1.0546990394592286,0.01524869378756698
685,7,0.03,700,0.8,0.8,9,0.0,0.0,1,0.9763560272558491,0.0008432722473732199,0.8837916838773913,0.012104920336170324,0.8858996843745048,0.874270858041484,0.8718168966653516,0.8811117194654351,0.9058592608401812,0.09256434337845787,0.013696576418396854,1.81025390625,0.025649183789263126
686,7,0.03,500,0.8,0.8,7,0.0,0.1,5,0.9658701590201335,0.0008975547614318881,0.8837577540641313,0.013064685661611711,0.8861744976589833,0.8757210881454919,0.8703710839484683,0.8787150337565172,0.9078070668111959,0.08211240495600225,0.014783107250297066,1.4257565498352052,0.022085360147020516
687,7,0.05,400,0.8,0.8,9,0.0,0.1,1,0.9757282023457868,0.0008004181917917499,0.8837260760442913,0.012047246783425307,0.8837915708295533,0.8750200244153715,0.8723799795840418,0.8810423744415466,0.9063964309509438,0.09200212630149551,0.01363233145427918,1.0788652896881104,0.018563873811944857
688,7,0.03,500,0.8,0.8,5,0.0,0.0,10,0.9634941179702885,0.0011647680563409489,0.8836473153453459,0.013301535698190356,0.8850874446358913,0.873465531867516,0.8725019310992179,0.8784755305017892,0.9087061386223153,0.07984680262494259,0.015052991693854541,1.5472593784332276,0.04272671338189534
689,7,0.03,400,0.8,0.8,7,0.0,0.5,1,0.9641825554278258,0.0008457769683263672,0.8832832326198916,0.012725216543732931,0.8851824704119013,0.8748045976235004,0.8705294295325249,0.8790823255117548,0.9068173400197767,0.08089932280793422,0.014406722638659039,1.2150647640228271,0.010484686391402188
690,7,0.07,700,0.8,0.8,5,0.0,0.0,1,0.9967146001151695,0.00013036034362465766,0.883257320089742,0.012454145698810093,0.8856784635193998,0.8726852903721518,0.8695312241346198,0.8834675286977747,0.9049240937247632,0.11345728002542754,0.014100246231239509,1.9340940952301025,0.010455591653053799
691,7,0.07,500,0.8,0.8,5,0.0,0.0,1,0.9930390305522329,0.00021471208411061844,0.8831351763991145,0.012730228915719333,0.8849190902642852,0.8726424560454662,0.8693503839213182,0.8831122684492436,0.9056516833152592,0.10990385415311832,0.014414813559601856,1.4133780956268311,0.01051743301687696
692,7,0.03,500,0.8,0.8,9,0.0,0.5,10,0.9578345632651779,0.0010143409857480566,0.8831203694768334,0.013250035034876517,0.8842707060869474,0.8739570990089065,0.8723810601471425,0.8766634202221701,0.908329561919001,0.07471419378834454,0.015003656911147831,1.4254418849945067,0.02627696885322757
693,7,0.03,500,0.8,0.8,7,0.0,0.1,10,0.9605435385525695,0.0009706651888210192,0.8830820286324321,0.012441355458278867,0.8836793664048906,0.8750570556246913,0.8730186598212327,0.8767454117577922,0.9069096495535535,0.07746150992013734,0.014088561486803135,1.414603042602539,0.020409179756644517
694,7,0.03,500,0.8,0.8,7,0.0,0.1,1,0.9716086521930822,0.0009291424823406949,0.8830779341355418,0.012655192467442358,0.8864263828851318,0.87492200189234,0.868915579966292,0.8794758652298577,0.9056498407040875,0.08853071805754043,0.014330776456135454,1.4313096046447753,0.013396219225089398
695,7,0.03,400,0.8,0.8,5,0.0,0.1,1,0.9693590785111302,0.0007778942947669578,0.8828878298758681,0.013219602048400017,0.8855477550339017,0.8750990039577584,0.8695034159827522,0.877052528489708,0.9072364459152202,0.08647124863526212,0.01497313883039781,1.8781913280487061,0.15692126799529715
696,7,0.03,500,0.8,0.8,7,0.0,0.0,5,0.9653379331564876,0.0009331868553730825,0.8827745709394733,0.01300727001413285,0.8852216176691016,0.8735727094600423,0.8703477661382604,0.8779277505103428,0.9068030109196196,0.08256336221701432,0.014734531829898714,1.3852778911590575,0.02415920742395433
697,7,0.03,500,0.8,0.8,7,0.0,0.0,1,0.9710348928141246,0.0008547427538598482,0.8827228857600055,0.012931565292781062,0.8857644349575683,0.874015744469091,0.8689551004236891,0.8787889045023198,0.9060902444473592,0.08831200705411912,0.014649631839608716,1.4105126857757568,0.04329752820587468
698,7,0.03,400,0.8,0.8,5,0.0,0.5,5,0.9606504496855,0.001190642538756926,0.8826906625268709,0.01321920464070487,0.8826885649639937,0.8735307374903195,0.871344415270316,0.877931457844047,0.907958137065678,0.07795978715862906,0.014976033169833662,1.2540931224822998,0.018657428956970097
699,7,0.07,400,0.8,0.8,5,0.0,0.0,1,0.9895122708691501,0.0002799070441954578,0.8826210347297655,0.01308074564566621,0.8847218122811702,0.8715124959166141,0.8686538821991496,0.8825172891289547,0.9056996941229392,0.10689123613938456,0.014820342061835379,1.1634830474853515,0.040273965483014804
700,7,0.03,500,0.8,0.8,7,0.0,0.0,10,0.9604499936078883,0.0008490560250306095,0.8825596431454468,0.012049649463945253,0.8829230055366929,0.8745963051240035,0.8716459052512382,0.8781795096368223,0.905453490178477,0.07789035046244153,0.013653070993593412,1.4215736865997315,0.021123605244816632
701,7,0.03,400,0.8,0.8,9,0.0,0.5,1,0.9609124883154199,0.000991269467130041,0.8825159522276657,0.013284906989612256,0.8844628454521337,0.8736310242567075,0.8703738569868846,0.8767221450206008,0.9073898894220025,0.07839653608775421,0.015053446859604304,1.175475263595581,0.019823499987626086
702,7,0.03,500,0.8,0.8,9,0.0,0.1,5,0.9628367795015056,0.0009746291536946188,0.8824693621863459,0.012577975533052628,0.8838012691496588,0.8738507406397619,0.8716389609434001,0.8768044661056604,0.9062513740932477,0.08036741731515973,0.014253158321429192,1.3613829612731934,0.023568813818957115
703,7,0.03,400,0.8,0.8,5,0.0,0.0,1,0.9687829103461887,0.0007967480082321433,0.8824338037216493,0.012948701234135085,0.8863892367153934,0.8740490126018771,0.8682725396201567,0.8779623590881598,0.9054958705826586,0.08634910662453943,0.014673849958517185,1.7494547367095947,0.08939696546929213
704,7,0.03,500,0.8,0.8,9,0.0,0.0,5,0.9628216898240005,0.0008665399127291596,0.8823022836735692,0.01302410507144131,0.8835714569262854,0.8739739220895144,0.8713367324831234,0.8755908621166026,0.9070384447523208,0.0805194061504313,0.014761499899120649,1.358494806289673,0.01722368343509216
705,7,0.03,500,0.8,0.8,9,0.0,0.1,1,0.9673292765530318,0.0008114613433204463,0.8822307908927474,0.012760263545550283,0.8851386045072525,0.8720331504873056,0.8699475639781753,0.8786149951895071,0.9054196403014968,0.08509848566028444,0.014463634320264328,1.3695428371429443,0.02167890950625221
706,7,0.03,400,0.8,0.8,5,0.0,0.5,10,0.9545782110298326,0.0013110232736284048,0.8822027514632005,0.013234132081906137,0.8822301634954204,0.872462018809995,0.8725023190995975,0.8761254056868522,0.907693850224137,0.07237545956663216,0.015001236461750228,1.2551722049713134,0.016165590416710424
707,7,0.03,400,0.8,0.8,5,0.0,0.0,5,0.9615772960595305,0.0010844640061654994,0.8821846284402042,0.012730399819206204,0.8837732125230517,0.8743285628669558,0.8695691514353684,0.877332040539547,0.905920174836098,0.07939266761932628,0.014430539151101396,1.9207953929901123,0.03636012094262571
708,7,0.03,500,0.8,0.8,9,0.0,0.1,10,0.9580579244411715,0.000769271884183805,0.8819363343665192,0.01245556521396541,0.8816351238402833,0.8748636010828386,0.8725400544351896,0.8745626239239126,0.9060802685503719,0.07612159007465236,0.014122975467284771,1.364767837524414,0.01563054914521416
709,7,0.03,400,0.8,0.8,5,0.0,0.1,5,0.9617167398492645,0.0011258374131289286,0.8818414687500798,0.01347587664238659,0.8836616594393376,0.8722736110661138,0.8700521622129972,0.8760647818987086,0.9071551291332427,0.07987527109918469,0.015281518413380204,1.2456741333007812,0.021336391967576904
710,7,0.03,500,0.8,0.8,9,0.0,0.0,10,0.9580333172844775,0.0007022747737389983,0.881753627479519,0.012844598669293267,0.8810816897083873,0.8742657619482627,0.8717037652561279,0.8750217425536942,0.9066951779311231,0.07627968980495847,0.014567106126922757,1.3440564632415772,0.035786257565471456
711,7,0.03,400,0.8,0.8,7,0.0,0.5,5,0.9577928223635089,0.0010744184711592379,0.8817457721482107,0.013435014734337074,0.8827720448783003,0.8735676086781439,0.8688374583856351,0.876499552123422,0.9070521966755519,0.07604705021529823,0.01523683487770533,1.2780464172363282,0.049405019657946275
712,7,0.03,400,0.8,0.8,5,0.0,0.1,10,0.9558593704489404,0.0014727926291666557,0.8816790669297763,0.012921612258204282,0.8821613641679021,0.8720306377992935,0.872912989402191,0.8747724066177817,0.9065179366617127,0.07418030351916416,0.01465568679451642,1.2432937145233154,0.0294701554891377
713,7,0.03,500,0.8,0.8,9,0.0,0.0,1,0.9672505536241374,0.0010289557988514152,0.8815207552425035,0.01287662613393228,0.8839492751896957,0.8718168884322927,0.8693211440870017,0.8772849158287095,0.9052315526748174,0.08572979838163386,0.014607286393829674,1.3549505710601806,0.0462065030921105
714,7,0.03,400,0.8,0.8,7,0.0,0.1,5,0.9588831649699048,0.0011984530609812434,0.8815018150172333,0.0130524179603881,0.8835684012198499,0.8734428968525234,0.8681367998341845,0.8767472966792625,0.9056136805003465,0.07738134995267143,0.014807023352677869,1.1778875827789306,0.028295345150223732
715,7,0.03,400,0.8,0.8,5,0.0,0.0,10,0.956090502494828,0.0013164396499722206,0.8810450412136965,0.01342039664828143,0.8824142452065312,0.871196814797319,0.8698107984299945,0.8753910593166778,0.906412288317961,0.07504546128113143,0.015232361593902129,1.6965670585632324,0.2658027429496034
716,7,0.03,400,0.8,0.8,9,0.0,0.5,5,0.9552760553835279,0.0009012758758717965,0.8810285973337983,0.013099940708188842,0.8803627610633281,0.8732929662924563,0.8690907738146616,0.8762248680275136,0.9061716174710324,0.07424745804972954,0.014868916568465963,1.1936259746551514,0.03557834307462183
717,7,0.03,400,0.8,0.8,7,0.0,0.1,1,0.9648978718598636,0.0010892734682539653,0.8810282736308567,0.013308140625618376,0.884215910272928,0.8727162779808733,0.865967732239189,0.8774140151369384,0.9048274325243545,0.08386959822900697,0.015105236714791713,1.1838992595672608,0.03163044245222218
718,7,0.03,400,0.8,0.8,7,0.0,0.5,10,0.9522121290463236,0.001213044854976545,0.880978020350194,0.012979484448088134,0.881139885518003,0.8715079653443745,0.8704411313081918,0.8759893671486879,0.9058117524317126,0.07123410869612956,0.014733040039896467,1.1967902183532715,0.02014411077473006
719,7,0.03,400,0.8,0.8,7,0.0,0.0,1,0.9644908380392684,0.001040931435546827,0.8808299104105943,0.013239579115865279,0.8836635890149199,0.8720801940648859,0.8668367291533312,0.8766804888727163,0.9048885509471185,0.08366092762867405,0.015030801020021807,1.1638832569122315,0.019494773078766896
720,7,0.03,400,0.8,0.8,7,0.0,0.0,5,0.9583328535659789,0.0012321698360538717,0.8805063803047236,0.013090245614954591,0.8827553808105573,0.871184216259899,0.8681153249442644,0.8757153058074537,0.9047616737014437,0.07782647326125525,0.014866724316551061,1.147221279144287,0.02045652650420513
721,7,0.03,400,0.8,0.8,7,0.0,0.1,10,0.9530050073355971,0.001044089342576604,0.8803056280004012,0.012570219869667434,0.8807410831022777,0.8722735003404836,0.8706797825305055,0.873354384366236,0.9044793896625032,0.07269937933519588,0.01427938146688948,1.1655331134796143,0.00906771376798065
722,7,0.03,400,0.8,0.8,9,0.0,0.5,10,0.9499687898922169,0.001189083682437068,0.8801370757328952,0.013486629814904614,0.8810853514618509,0.871360089281997,0.869130303798792,0.8732303803332464,0.9058792537885901,0.06983171415932166,0.015323328816337183,1.1480077743530273,0.028696748518144178
723,7,0.03,400,0.8,0.8,9,0.0,0.1,5,0.9555488238053542,0.0012304305493122554,0.8800692630720286,0.013049678442835845,0.8819256434947841,0.8711440949786338,0.8689399286455277,0.8736938636319482,0.9046427846092494,0.07547956073332562,0.014828012964892973,1.135669469833374,0.027759441161009767
724,7,0.03,400,0.8,0.8,9,0.0,0.1,1,0.9606133402881593,0.0008199086910829447,0.880067013069558,0.013397109043292188,0.8827319914311365,0.8694861561303455,0.8670384188835591,0.8765879721941338,0.9044905267086155,0.08054632721860122,0.015222828312317756,1.1210538387298583,0.0246793393454962
725,7,0.03,400,0.8,0.8,9,0.0,0.0,5,0.95574933984224,0.0012318183414544315,0.8799487786319515,0.013209945152289546,0.8812216811905722,0.8715590617903469,0.8688183609217124,0.8731015040943011,0.9050432851628256,0.07580056121028844,0.015012175109586412,1.1186044216156006,0.014980191628561637
726,7,0.03,400,0.8,0.8,7,0.0,0.0,10,0.953067710508345,0.001080110353773538,0.8798181690124774,0.012218963315706518,0.8801557692270754,0.8718559387147864,0.8688741435902071,0.8751233147209053,0.9030816788094137,0.0732495414958676,0.01388805522102514,1.1706692218780517,0.03112713571487215
727,7,0.03,400,0.8,0.8,9,0.0,0.0,1,0.9604966670133825,0.0014461274057733177,0.8796227705598906,0.013325525882871388,0.8825501187322733,0.8697658743660123,0.8666420494277345,0.8751658979833059,0.9039899122901267,0.08087389645349197,0.015149137026534146,1.1197282791137695,0.025538842965562008
728,7,0.03,400,0.8,0.8,9,0.0,0.1,10,0.9505430501548904,0.0008895186753361444,0.879165226014266,0.012403977517336528,0.8787498508377748,0.8720369247492177,0.8700975330092394,0.8716893356908081,0.9032524857842904,0.07137782414062432,0.014108812712680302,1.1251817703247071,0.010251252060234759
729,11,0.07,700,0.8,0.8,5,0.25,0.0,1,0.9591887532623466,0.0004539458742644203,0.879033801242082,0.014226629720623538,0.8795112416102945,0.8690167368356068,0.8702780031754666,0.8699141889735087,0.9064488356155332,0.08015495202026468,0.01618439438906808,0.7314370155334473,0.013604699281575053
730,11,0.07,500,0.8,0.8,5,0.25,0.0,1,0.959062853703575,0.0004561497807501889,0.8789907516130556,0.014196145404770962,0.8795981362019181,0.8689216019144758,0.8702075949956005,0.8699154982590029,0.906310926694281,0.0800721020905194,0.016150505996472997,0.6145174503326416,0.013246578627752722
731,11,0.07,400,0.8,0.8,5,0.25,0.0,1,0.9590086302062897,0.0004397276291813609,0.8789464453062742,0.014169969765539605,0.8794438461301722,0.8689746475181626,0.8701492451831749,0.8699171716369103,0.9062473160629516,0.08006218490001549,0.016121539419392036,0.5499361038208008,0.015370645775017958
732,7,0.03,400,0.8,0.8,9,0.0,0.0,10,0.9504045107933805,0.0010033202779164186,0.8788533050695173,0.013071615116058586,0.8785460438351842,0.8714116533031373,0.8688136956723618,0.8713181186691493,0.9041770138677546,0.0715512057238632,0.014873489171238449,1.11516432762146,0.013555300302125298
733,11,0.05,700,0.8,0.8,5,0.25,0.0,1,0.9594478358927336,0.0003706820682030251,0.8785853346213855,0.014076577072194106,0.8794619473552597,0.8675411582181064,0.8669576171967773,0.873746284338597,0.905219665998187,0.08086250127134809,0.016021866650278445,0.8657321929931641,0.030909801260293177
734,11,0.05,500,0.8,0.8,5,0.25,0.0,1,0.9593240219942153,0.00033046386886708735,0.8785122182642933,0.014108600756446283,0.8793852394533012,0.867450832965447,0.8668206285410218,0.8737027951022551,0.9052015952594413,0.08081180372992203,0.016059652288412253,0.7260653972625732,0.011220313245336058
735,11,0.05,400,0.8,0.8,5,0.25,0.0,1,0.9592402912338889,0.0003048968472142654,0.8784694533865107,0.01406365675091712,0.8793122770649263,0.8674703549941605,0.8667712862534336,0.8737188833249163,0.9050744652951166,0.08077083784737815,0.016009272373332443,0.6487051963806152,0.014255919412550049
736,11,0.03,700,0.8,0.8,5,0.25,0.0,1,0.9593627576688342,0.0004039591323559915,0.8784409406721965,0.014097913371221273,0.8805127331219282,0.8698105094798474,0.8644004708436341,0.8728395089723,0.9046414809432727,0.0809218169966377,0.01604878907446337,1.0529329776763916,0.02001564645552734
737,11,0.03,500,0.8,0.8,5,0.25,0.0,1,0.9592677603679828,0.00039594250475270246,0.8784089912775764,0.014108672346912115,0.880438588520726,0.869722747174726,0.8643816146171055,0.8728604183266975,0.9046415877486267,0.08085876909040635,0.016061621052389462,0.9334988594055176,0.0293845348557215
