rank_test_score,param_max_depth,param_learning_rate,param_n_estimators,param_subsample,param_colsample_bytree,param_min_child_weight,param_gamma,param_reg_alpha,param_reg_lambda,mean_train_score,std_train_score,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,Gap_CV,Coef_Variacion,mean_fit_time,std_fit_time
532,7,0.07,700,0.8,0.8,9,0.0,0.5,1,0.9941162381079176,0.00026531257419652374,0.8891026196672014,0.006701307053732762,0.880874841979036,0.8878464138387762,0.8989327775244583,0.894341153350972,0.8835179116427644,0.10501361844071622,0.007537158147437602,2.8489412307739257,0.09559830820160929
533,7,0.05,500,0.8,0.8,7,0.0,0.5,10,0.9778012097035548,0.0006525867506105644,0.889086919596591,0.009311521511059611,0.8765126107476323,0.8861363595358985,0.9037045039765069,0.8946697801664719,0.8844113435564456,0.08871429010696374,0.010473128448773676,1.6956954956054688,0.005126557908797978
534,7,0.05,500,0.8,0.8,9,0.0,0.5,10,0.9760011143111083,0.000611996375451034,0.8890864423123654,0.009733173959705545,0.876784238800199,0.8867135787783063,0.9044052571754887,0.8951608716177615,0.8823682651900709,0.08691467199874281,0.01094738767401647,1.6140992164611816,0.016001854899275823
535,7,0.07,400,0.8,0.8,7,0.0,0.1,10,0.9813852578029589,0.0006029901491824948,0.8890565022035419,0.00899628810519393,0.8781277412145283,0.8857394195089076,0.903395157014589,0.8948677333329634,0.8831524599467215,0.092328755599417,0.01011891604515177,1.703327226638794,0.046978209531120925
536,7,0.03,700,0.8,0.8,7,0.0,0.5,5,0.9773166406605494,0.0005828751517921837,0.8890545973352273,0.008326563989456056,0.87804341345735,0.8888677217818484,0.9028075114796966,0.8918374013587085,0.883716938598533,0.08826204332532206,0.009365638527052618,2.6201115608215333,0.09707355898422934
537,7,0.07,500,0.8,0.8,7,0.0,0.0,10,0.9865417178148977,0.00026803784356262117,0.8889686859540047,0.008953840775816938,0.8777815648768901,0.884528974403615,0.9036533607604779,0.8939068725247962,0.8849726572042443,0.09757303186089306,0.010072166677286325,1.9541271209716797,0.04411137863085616
538,7,0.05,700,0.8,0.8,5,0.0,0.0,10,0.9882785373144941,0.0004672246674362163,0.8889686212139072,0.009030321276033119,0.8777059506021749,0.887030063070025,0.9024826488757894,0.8956842625614485,0.8819401809600979,0.09930991610058693,0.01015820025649725,2.3281763553619386,0.028777643774853204
539,7,0.05,500,0.8,0.8,5,0.0,0.5,1,0.9878676331731227,0.00040460297056521826,0.8889679169072678,0.007487038951096807,0.8787126670202818,0.8891465962346489,0.8991751679714339,0.8948557342938204,0.8829494190161546,0.09889971626585481,0.008422170034149627,1.8003564834594727,0.02638972631586732
540,7,0.07,400,0.8,0.8,7,0.0,0.5,10,0.9804522810534761,0.0006539386255911866,0.8889636966972182,0.007956255042344037,0.8778621285272564,0.8879366819004832,0.9014122438311997,0.8931160737120257,0.8844913555151254,0.09148858435625795,0.008950033698680885,1.5771872997283936,0.08476423623744397
541,7,0.07,700,0.8,0.8,9,0.0,0.1,10,0.9913912134769193,0.0002952911596758733,0.8889573266104056,0.007749154167410966,0.8812382739815906,0.8852902511123746,0.9019743666023493,0.8934542368384822,0.8828295045172312,0.10243388686651367,0.00871712728546655,2.767053985595703,0.1844285987091988
542,7,0.07,400,0.8,0.8,5,0.0,0.0,10,0.9832304949360491,0.0005635137222998469,0.8889389792062772,0.008848382851870588,0.8766867430374,0.8863262653976103,0.9020278551839317,0.8953781393852499,0.8842758930271939,0.0942915157297719,0.00995386979179516,1.3666821002960206,0.023508796803747598
543,7,0.05,400,0.8,0.8,5,0.0,0.5,5,0.9779040346530005,0.000777172367271867,0.8886842556008606,0.008231336183322006,0.8776015374876627,0.8890154122799122,0.9020025235023118,0.8915942256526324,0.8832075790817835,0.08921977905213985,0.009262385522692313,1.43928861618042,0.017197130732243403
544,7,0.07,500,0.8,0.8,7,0.0,0.5,1,0.9912706484288775,0.0002936573712100149,0.8886469363877975,0.008838693638673331,0.8761477118385157,0.889020784060349,0.9005948199449691,0.8954986142294313,0.881972751865722,0.10262371204108,0.009946237675224715,2.0644099712371826,0.057793902844575216
545,7,0.03,700,0.8,0.8,9,0.0,0.5,1,0.979624983179512,0.0008030224612707086,0.8886084786453153,0.007786228764755524,0.8791709539021295,0.8881091616922626,0.9018216732694984,0.8910845970636359,0.8828560072990507,0.09101650453419663,0.008762271519877504,2.6408316135406493,0.2723072097236678
546,7,0.05,500,0.8,0.8,9,0.0,0.5,5,0.979690589927445,0.0009639284187632904,0.8885523879115087,0.008186170644462447,0.8797665272698499,0.8871957037578018,0.9017868269266177,0.8931751006648505,0.8808377809384234,0.09113820201593625,0.009212929654832811,1.628580665588379,0.022205202668587283
547,7,0.05,700,0.8,0.8,7,0.0,0.1,10,0.9865122554086947,0.0004431093875229195,0.8885403621779394,0.009230844614787844,0.8759382067311154,0.8869309385859561,0.9031092064801172,0.8934765536767661,0.8832469054157419,0.09797189323075528,0.010388773552347947,2.255355405807495,0.016329704742066423
548,7,0.03,700,0.8,0.8,9,0.0,0.5,5,0.9752214993393815,0.0008964438474853861,0.8885068766089163,0.008359979266840484,0.8773234047471011,0.8876212157164517,0.9021405047539204,0.8919961736750845,0.8834530841520238,0.08671462273046526,0.009409020331668405,3.143558311462402,0.2320659074834174
549,7,0.07,400,0.8,0.8,7,0.0,0.0,10,0.981422575350478,0.0003431733794690114,0.888505748156042,0.009385166346958336,0.8767329001486395,0.8841069362867617,0.9040765385234553,0.8932686489320688,0.8843437168892845,0.09291682719443606,0.010562865087182401,1.2879764080047607,0.01799626629719877
550,7,0.05,700,0.8,0.8,9,0.0,0.1,5,0.9876463972353102,0.00046909645408250994,0.8884956301709718,0.007888310766428009,0.879139382249565,0.888195615568719,0.9014531654196212,0.8918525345865413,0.8818374530304126,0.09915076706433845,0.00887827750476395,2.1162728786468508,0.02809333301349642
551,7,0.05,700,0.8,0.8,7,0.0,0.1,5,0.9894697786079186,0.00047401453329254395,0.888480529556492,0.008681902057653162,0.8780737734602188,0.8862752471600926,0.9030982839025377,0.8923778289555788,0.8825775143040331,0.10098924905142659,0.00977162894271522,2.225052499771118,0.030664981996785762
552,7,0.05,500,0.8,0.8,7,0.0,0.5,5,0.9815732295188541,0.0005582872564218536,0.8884798494824289,0.008378447868150821,0.8788439740182501,0.886989484036691,0.9025118222656288,0.89226161625618,0.8817923508353948,0.0930933800364252,0.009430093291402798,1.6767845630645752,0.029377088313287145
553,7,0.07,500,0.8,0.8,9,0.0,0.5,1,0.9898868153288204,0.0005035105961736225,0.8884193054590955,0.006921130563056228,0.8797099195555017,0.8868028672379666,0.8986953126527533,0.8937094965051975,0.8831789313440588,0.10146750986972486,0.007790387399877241,2.2041515350341796,0.10388918406373568
554,7,0.05,700,0.8,0.8,9,0.0,0.1,10,0.9851018558499695,0.00047771424240107107,0.8884186355908288,0.009356756242074243,0.8771246768930788,0.8847612135525589,0.9038927724334952,0.8935064934566059,0.8828080216184051,0.09668322025914067,0.010531922527549954,2.1492339611053466,0.023075407551081974
555,7,0.05,500,0.8,0.8,9,0.0,0.5,1,0.9834788310522121,0.0005112247727748718,0.8883664290111868,0.009188265783575279,0.8778650093330636,0.8875097915601026,0.9025084449386418,0.8942968696280775,0.8796520295960482,0.09511240204102533,0.010342878212769085,1.6299951553344727,0.016371954997815893
556,7,0.05,700,0.8,0.8,9,0.0,0.0,5,0.9873232238760977,0.0005110928924682675,0.8883643225386019,0.008081354691935156,0.8782752912741331,0.8877085101447514,0.901276632973159,0.8925363531131022,0.8820248251878636,0.09895890133749585,0.009096892442553036,2.036136770248413,0.03563599083340477
557,7,0.07,500,0.8,0.8,9,0.0,0.1,10,0.9848037217662758,0.0004357190886717377,0.8883353570427117,0.008326005603906696,0.8796971478379397,0.8839840798214438,0.9020699950356371,0.8936258929760804,0.8822996695424579,0.09646836472356413,0.009372592836588376,2.017263126373291,0.026262522753654656
558,7,0.07,400,0.8,0.8,7,0.0,0.5,1,0.9875739687766968,0.0004420147212891123,0.8882936686985072,0.009051112418082605,0.875309677707162,0.88848156456405,0.9006039020136691,0.895219936269782,0.8818532629378733,0.09928030007818955,0.010189324473452497,1.4393486022949218,0.05820067099067072
559,7,0.03,700,0.8,0.8,5,0.0,0.1,5,0.9804662012069253,0.0006302322158331838,0.8881838611289107,0.008246517503713531,0.8769668133036601,0.8862178219176772,0.9015445707891854,0.8920833730910744,0.8841067265429562,0.09228234007801461,0.00928469640647595,2.659803628921509,0.02277021367110241
560,7,0.05,400,0.8,0.8,7,0.0,0.5,1,0.9804141925860069,0.0006319349711824753,0.8881818250755315,0.009774735653307956,0.8767501575296601,0.8860624785368766,0.9043429599045784,0.8931203209301696,0.8806332084763723,0.09223236751047548,0.011005331765797738,1.3700308322906494,0.02620872527661522
561,7,0.03,700,0.8,0.8,9,0.0,0.5,10,0.9712719212375095,0.0006761483005125513,0.8881697133279698,0.007869499485623313,0.8777476735247325,0.8865378036509255,0.9007758714367425,0.8923261804157868,0.8834610376116615,0.0831022079095397,0.008860355591428936,2.3788788318634033,0.12069218636320221
562,7,0.05,400,0.8,0.8,5,0.0,0.5,10,0.9729524707136026,0.0008251046900636792,0.8881442621597795,0.009131254884435482,0.8745777817648079,0.8879209382227233,0.9022053069318309,0.8921949320136184,0.8838223518659174,0.0848082085538231,0.01028127442070075,1.4463899612426758,0.03353408281072566
563,7,0.05,500,0.8,0.8,5,0.0,0.1,10,0.9804655320872065,0.0006027625496679382,0.8881078395488501,0.008725778719635133,0.8770364080252008,0.8868500911289493,0.9021544838186409,0.8926228624579098,0.8818753523135494,0.09235769253835646,0.009825134213506934,1.7246915340423583,0.011492444642755902
564,7,0.07,700,0.8,0.8,9,0.0,0.0,10,0.9912637628383898,0.0002274061594812067,0.8881028898894792,0.007916486506866839,0.8796596166589061,0.8837858016694861,0.9003995442899485,0.8943394273347257,0.8823300594943294,0.10316087294891063,0.008913929452309307,2.6411675453186034,0.017577973989017677
565,7,0.05,700,0.8,0.8,7,0.0,0.0,10,0.9864816515458139,0.0005287214407423774,0.8880958954700198,0.0080305444837545,0.8783082891640701,0.8848557831322539,0.9013978816227861,0.8923843809616872,0.8835331424693017,0.09838575607579414,0.009042429454652957,2.1736699104309083,0.02988484284822975
566,7,0.05,700,0.8,0.8,5,0.0,0.1,5,0.9913004252334086,0.00030193133221495083,0.8880266112039926,0.008337371845690195,0.8769043721824199,0.886846818335774,0.9011911956467602,0.8925341835988835,0.8826564862561257,0.10327381402941593,0.009388650903587594,2.3930060386657717,0.04711750034278322
567,7,0.03,700,0.8,0.8,7,0.0,0.5,10,0.9731480512012765,0.0007066356089084022,0.8879973394259952,0.007822103356044188,0.8770792111923131,0.8872773436701494,0.9003666529906145,0.8916897829200823,0.883573706356817,0.08515071177528122,0.008808701342619364,2.523392915725708,0.044095002253884526
568,7,0.07,400,0.8,0.8,9,0.0,0.5,1,0.9858658718495779,0.0006615523863828045,0.8879918555179207,0.007128766950003611,0.8790154224474227,0.8858772014563557,0.89899279975676,0.8929371127595531,0.8831367411695119,0.09787401633165715,0.00802796433965688,1.7606508255004882,0.05321527437918191
569,7,0.05,400,0.8,0.8,5,0.0,0.5,1,0.9831264637231628,0.0005980246890363631,0.8879813421214161,0.0073984046531603296,0.8778242458074732,0.8875602415710996,0.8984025521221729,0.8936151971767616,0.8825044739295735,0.09514512160174671,0.008331711830211773,1.4331204414367675,0.024399155623876904
570,7,0.07,700,0.8,0.8,9,0.0,0.1,5,0.993263008046633,0.0002914014387384661,0.8879678495742314,0.00793223035193251,0.8798939224360118,0.882043424602875,0.9014746993030054,0.892198478693455,0.8842287228358094,0.10529515847240167,0.008933015261460094,2.598178339004517,0.07092587717383814
571,7,0.03,700,0.8,0.8,5,0.0,0.5,10,0.9747228582261114,0.0005621940703072549,0.8879570921953462,0.0086222257974431,0.8763034278470213,0.8881006296037508,0.902439027753984,0.889768392157924,0.8831739836140505,0.08676576603076513,0.009710182928012756,4.875552034378051,0.22143032524989675
572,7,0.07,700,0.8,0.8,5,0.0,0.1,5,0.9957787353418635,0.00014330787329540739,0.8879272348644189,0.007977809835299794,0.8791756919970831,0.8861903611337016,0.9013500204819132,0.8916631543043332,0.8812569464050628,0.10785150047744452,0.008984756320170713,2.4488851547241213,0.013977827205674098
573,7,0.05,500,0.8,0.8,5,0.0,0.0,10,0.9804271556880618,0.0006975963998970365,0.8879157600718436,0.009310104867971866,0.8759646240507767,0.8860978510292824,0.9020768829506387,0.8943015732625371,0.8811378690659828,0.09251139561621824,0.010485347018976847,1.7060918807983398,0.029923362462012406
574,7,0.05,400,0.8,0.8,7,0.0,0.5,10,0.9714164684456792,0.0008993222826504165,0.8878560306491836,0.00931031344462472,0.8757607323593497,0.8842177441229204,0.9028813612404174,0.8931022402026196,0.8833180753206108,0.08356043779649558,0.010486287329509035,1.3625216960906983,0.021984405176329463
575,7,0.07,700,0.8,0.8,7,0.0,0.1,5,0.9946702052764824,0.00020198038271804501,0.8878451132445937,0.008245176951877195,0.8770641454010772,0.8861825969254343,0.9007652848501158,0.8927970025097142,0.8824165365366274,0.10682509203188872,0.009286728990088746,2.868955659866333,0.021793178397794082
576,7,0.03,700,0.8,0.8,7,0.0,0.1,5,0.9778798327168783,0.0007252460130895458,0.8877751727240689,0.008372894298282387,0.8769180503833645,0.8854615512364622,0.9018962923030187,0.8910039840081322,0.8835959856893676,0.09010465999280937,0.009431322879407423,2.364244794845581,0.020716890734500757
577,7,0.05,400,0.8,0.8,9,0.0,0.5,1,0.9780598688976292,0.0007981970673692325,0.8877642501952252,0.009450001798579459,0.8769399048465498,0.8866012350872812,0.9027383713893558,0.8933174625566123,0.8792242770963269,0.09029561870240399,0.010644719920295666,1.3098039627075195,0.02473003273410693
578,7,0.07,500,0.8,0.8,7,0.0,0.1,5,0.9895781262571524,0.00033898499608572114,0.8877629116477685,0.008744356591988911,0.8761873110440042,0.885720547198298,0.9010638532451694,0.8937174470058881,0.8821253997454835,0.10181521460938381,0.009849878247063274,2.1058583736419676,0.004911888693954956
579,7,0.05,700,0.8,0.8,5,0.0,0.0,5,0.9911756251867507,0.00034508363583564053,0.8877519926193609,0.008135402237092679,0.8791229477765103,0.8847508778372654,0.9020368362154345,0.8908898669165574,0.8819594343510365,0.10342363256738984,0.009164048410737698,2.281033229827881,0.025168800638121623
580,7,0.03,700,0.8,0.8,5,0.0,0.0,5,0.9804404545332417,0.0003805543321887068,0.8877078251688155,0.00889039738031307,0.8755055355653818,0.88723192888929,0.9019914584701875,0.8914196650082674,0.8823905379109508,0.09273262936442617,0.010015003955408844,2.6946527481079103,0.06035715277342896
581,7,0.05,700,0.8,0.8,7,0.0,0.0,5,0.9892063123586337,0.0004410911489472473,0.8876321516742424,0.00882317691502737,0.8759621011904282,0.8853077126591752,0.9015614447582533,0.8928426755393755,0.8824868242239798,0.10157416068439129,0.00994012767381757,2.129028797149658,0.026766086493706556
582,7,0.07,400,0.8,0.8,9,0.0,0.1,10,0.9793852699285663,0.000532317481466203,0.8876193866701845,0.008562024754064845,0.8786170797167939,0.8830506329115864,0.9019784276957548,0.8926167684350397,0.8818340245917481,0.09176588325838186,0.009646054246499083,1.5731215000152587,0.022372400414770646
583,7,0.07,500,0.8,0.8,5,0.0,0.1,5,0.9911547210217002,0.00025961392953755154,0.8875969341474826,0.007931737907814046,0.8785743967661614,0.8862286455487701,0.9006889084371719,0.8915490029566544,0.8809437170286555,0.10355778687421757,0.008936193448473665,1.7600855827331543,0.041406514162435744
584,7,0.05,500,0.8,0.8,7,0.0,0.1,5,0.9821237962651921,0.0005993705051894725,0.8875934970493397,0.009288652119567063,0.8760550358244878,0.88512556842563,0.9028674724139074,0.8923481559198163,0.8815712526628564,0.09453029921585243,0.01046498442186167,1.6373119831085206,0.05563674925205173
585,7,0.07,500,0.8,0.8,9,0.0,0.0,10,0.9846411066816587,0.0003461764802436491,0.8875755779937669,0.008456153991033753,0.8783981835821051,0.8823468261893378,0.9009010146185954,0.893939035919526,0.8822928296592698,0.09706552868789187,0.009527249510568594,1.7697152137756347,0.13920930889276423
586,7,0.07,500,0.8,0.8,9,0.0,0.1,5,0.9874510777556335,0.0005469857782053858,0.8875656676925064,0.007979106676288254,0.8787908551443748,0.8816121752616721,0.9009603548751153,0.8918089550574008,0.8846559981239691,0.09988541006312701,0.008989877556927522,1.9862947463989258,0.06069899592902782
587,7,0.05,400,0.8,0.8,9,0.0,0.5,10,0.9695241962394571,0.0007760371869011328,0.8875058232997215,0.009819510200516562,0.8750678692394944,0.8844124955048057,0.9031555082811691,0.8934849524318204,0.8814082910413183,0.08201837293973557,0.011064164248531802,1.2971061229705811,0.012146667638883446
588,7,0.07,400,0.8,0.8,7,0.0,0.1,5,0.9848892856679885,0.0005246235424527057,0.8874950985394525,0.00906796262837228,0.8760347926369699,0.884560911409949,0.9019826385890258,0.8929847524165736,0.881912397644744,0.09739418712853598,0.010217479108668198,1.6195208072662353,0.12918225838187147
589,7,0.05,700,0.8,0.8,9,0.0,0.1,1,0.9903413623459256,0.00044863532300616654,0.8874747908535868,0.008305874601041128,0.8780012970261444,0.8859129970321284,0.9009703207815961,0.8920582639176216,0.8804310755104431,0.1028665714923388,0.009358997784097519,2.081179666519165,0.023602669777703634
590,7,0.05,500,0.8,0.8,7,0.0,0.1,10,0.9783292965866709,0.0005674295631547505,0.8874736822001562,0.009444061790626672,0.8744236972200538,0.885763620536024,0.9023792539270808,0.8924277695356475,0.882374069781975,0.09085561438651468,0.010641511945699261,1.6255080223083496,0.03797577069882147
591,7,0.05,500,0.8,0.8,9,0.0,0.0,5,0.9794188853901451,0.0006798430727653046,0.8874625942502868,0.008252609554467747,0.8769661435641116,0.8860805375779108,0.9005724432676647,0.8921297267600425,0.8815641200817046,0.09195629113985826,0.009299106923418456,1.4814442157745362,0.02288580755606585
592,7,0.05,500,0.8,0.8,9,0.0,0.1,5,0.9797676886925016,0.0007781550571378254,0.8874405490931278,0.008330313053262834,0.8774339108164145,0.8869179111558437,0.9008065029557828,0.8916743127586924,0.8803701077789058,0.09232713959937389,0.009386897028511431,1.5191574573516846,0.037147500593936685
593,7,0.07,400,0.8,0.8,5,0.0,0.1,5,0.9868283534399618,0.00040836482042221875,0.887396198147505,0.008285923433962866,0.8777010738050309,0.8860149583936359,0.9011599190223718,0.8912644493886674,0.8808405901278188,0.09943215529245675,0.009337343850762769,1.4041173934936524,0.02023568794494987
594,7,0.07,400,0.8,0.8,9,0.0,0.1,5,0.9824559770400715,0.000767128897677598,0.8873715184951676,0.00817131244442944,0.8782421948205139,0.8812514609782327,0.9011096309742701,0.8915311489960993,0.8847231567067217,0.09508445854490388,0.009208445700721391,1.63288311958313,0.011522085846537047
595,7,0.03,700,0.8,0.8,5,0.0,0.1,10,0.9757864351695558,0.0007995605711437934,0.8873659391020119,0.007997754246871545,0.8759655630269491,0.887577221889313,0.8998278266468409,0.890834326139991,0.8826247578069655,0.08842049606754387,0.009012915522726775,2.6990918636322023,0.10671897886829992
596,7,0.05,400,0.8,0.8,7,0.0,0.5,5,0.9758451918839658,0.0006680218991908364,0.8873558234714679,0.008473864039752546,0.8777773651430518,0.885607001457976,0.9016790964516028,0.8910819290670073,0.8806337252377014,0.08848936841249788,0.00954956716979839,1.3501174926757813,0.02005969855591915
597,7,0.03,700,0.8,0.8,5,0.0,0.1,1,0.9857133039554263,0.0005928604575737319,0.8873398876564803,0.009399933271462243,0.8728311948830717,0.8899153675633696,0.8998921509655519,0.892814285796137,0.8812464390742714,0.09837341629894603,0.01059338524304148,2.5838693141937257,0.023133088146502806
598,7,0.07,700,0.8,0.8,5,0.0,0.0,5,0.9957369012763859,0.0002348554357843835,0.8873244526668579,0.007129903689317966,0.8773010093141135,0.8852839611461059,0.8966221396185217,0.8941514522862161,0.8832637009693323,0.10841244860952803,0.008035283675423355,2.31347017288208,0.02550568536878909
599,7,0.03,500,0.8,0.8,7,0.0,0.5,1,0.9731237650754437,0.0008965125857781875,0.887295625828594,0.009069712452823753,0.8748171085879765,0.8870973262545649,0.9008092057894386,0.8929013116106765,0.8808531769003137,0.08582813924684973,0.010221748184945771,1.8650817394256591,0.04067404172656982
600,7,0.05,400,0.8,0.8,9,0.0,0.5,5,0.9737026654442926,0.001161987361820815,0.887279050081857,0.008343229173687627,0.8784980792257371,0.8853256663575821,0.901223965039537,0.8914837486336256,0.8798637911528039,0.08642361536243559,0.00940316259345683,1.307518720626831,0.02636200984662586
601,7,0.03,500,0.8,0.8,5,0.0,0.5,1,0.976132912436673,0.0008862253330313145,0.887275642707505,0.009188999611032637,0.8738147592107158,0.8887445222833182,0.9007530497107813,0.8918287823103566,0.8812371000223531,0.08885726972916796,0.010356420450123681,1.9799229145050048,0.05749609263474472
602,7,0.05,700,0.8,0.8,9,0.0,0.0,10,0.9849037204746589,0.0005619930531359556,0.8871728368547247,0.00856217952530615,0.8773454752885992,0.8842247148185481,0.9007349559361569,0.8929861953818442,0.8805728428484754,0.0977308836199342,0.00965108394849133,2.1310286998748778,0.04806509947754897
603,7,0.05,500,0.8,0.8,5,0.0,0.1,5,0.9845871050168975,0.0005148632296860297,0.8871409183944172,0.008604256242984802,0.8753495008672313,0.8862430016896473,0.9006915108469284,0.8915234435041021,0.8818971350641766,0.09744618662248028,0.009698860761103349,1.7006417751312255,0.02068600416066397
604,7,0.03,500,0.8,0.8,5,0.0,0.5,5,0.9698101616829566,0.000955399847905916,0.8871135298836915,0.008611487118060998,0.8746225090286418,0.8880833822182806,0.9005252304420994,0.8901783492010173,0.8821581785284186,0.08269663179926512,0.009707311215499148,2.2102293491363527,0.10057478208297427
605,7,0.07,400,0.8,0.8,9,0.0,0.0,10,0.9792838890043256,0.00034917720901928684,0.8870996791563586,0.008534637858978782,0.8780091646856925,0.8814918444317943,0.9006516498852741,0.8934088055774896,0.8819369312015429,0.09218420984796705,0.009620832990375236,1.5570764064788818,0.042246830534827265
606,7,0.07,700,0.8,0.8,7,0.0,0.0,5,0.9943490363082322,0.00018112926619796963,0.88709881637659,0.008136042613585796,0.8784893289734135,0.8819323577581027,0.9008431580400302,0.8916562565789994,0.8825729805324053,0.10725021993164219,0.009171517832498036,2.7401050090789796,0.08385212126549042
607,7,0.05,500,0.8,0.8,7,0.0,0.0,10,0.9782830181323477,0.0008096968313650558,0.8870309403303904,0.008323214640478215,0.8765244362185732,0.8833937723949823,0.9007644477172596,0.8913634036610257,0.8831086416601115,0.09125207780195732,0.009383229222396781,1.5789801120758056,0.020531075309876242
608,7,0.03,700,0.8,0.8,5,0.0,0.0,10,0.9759002070493341,0.0008388928587847854,0.8870270701359736,0.007960332344860044,0.8755459244937375,0.8866616248921224,0.898844814882284,0.8917967372994811,0.882286249112243,0.08887313691336052,0.008974170702185891,2.6472219467163085,0.09077995280349598
609,7,0.05,500,0.8,0.8,9,0.0,0.1,1,0.9832691331931654,0.0007972031001375057,0.8870202942399825,0.008795133685280829,0.8765375814871477,0.8852010037650717,0.9012346951622755,0.8919673560242805,0.8801608347611376,0.09624883895318292,0.009915369177451214,1.5342044353485107,0.025599847376399285
610,7,0.05,500,0.8,0.8,9,0.0,0.1,10,0.9765091747456147,0.0005812376720799725,0.8870080659801397,0.009517394422418985,0.8752534639471987,0.8833173972466818,0.9024548169848254,0.8925979501825819,0.8814167015394112,0.08950110876547501,0.010729772126595387,1.550370216369629,0.012338726391966575
611,7,0.07,500,0.8,0.8,5,0.0,0.0,5,0.9911494193750355,0.0003582048526710216,0.8870046680341137,0.0074558388361325185,0.8762460257922808,0.8847581605884487,0.8965729261274816,0.8941863917073499,0.8832598359550068,0.10414475134092183,0.008405636525743483,1.6469737529754638,0.017032969153033546
612,7,0.07,500,0.8,0.8,7,0.0,0.0,5,0.9889620817733811,0.0002983057468062599,0.8869967107247472,0.008612899746448268,0.8772124500182488,0.8818453514248495,0.9013548125604767,0.8918854751393475,0.8826854644808135,0.1019653710486339,0.009710182284002881,2.3167952060699464,0.13284298303250142
613,7,0.05,500,0.8,0.8,5,0.0,0.0,5,0.9842694870860955,0.0006151083504139308,0.8869323617529881,0.008523190322622592,0.8781048581129829,0.8830399860088669,0.9018748550415726,0.8905327607002698,0.8811093489012481,0.09733712533310745,0.009609741046968712,1.679674005508423,0.03235598168367312
614,7,0.03,700,0.8,0.8,9,0.0,0.1,5,0.9754729445018773,0.0009238467444536767,0.8868559041694279,0.008957697914983874,0.8751370076743558,0.8839990355095968,0.9015536190089792,0.8912489875166224,0.8823408711375855,0.08861704033244933,0.010100511112200438,3.5539027214050294,0.41113977572710186
615,7,0.05,500,0.8,0.8,7,0.0,0.0,5,0.9819225969899705,0.0006217886356511595,0.8868517292312129,0.009040252275494098,0.8747699746831457,0.8840395241071862,0.9009957980331602,0.8924428832975981,0.8820104660349737,0.09507086775875762,0.010193645654083396,1.5389092445373536,0.023422467233475144
616,7,0.03,700,0.8,0.8,7,0.0,0.1,1,0.9825084860391865,0.0008327333701572616,0.8868502670191747,0.0084758359445196,0.8744476298882018,0.8874975939740234,0.8992468191619263,0.8915830822007469,0.8814762098709754,0.09565821902001181,0.009557234473196978,2.422194004058838,0.03556487499535933
617,7,0.05,700,0.8,0.8,5,0.0,0.1,1,0.9943410544521217,0.00023361614827928335,0.8868496959586608,0.00836368250414244,0.8766305681120292,0.8859538663262663,0.9008286868104856,0.8901615865046367,0.8806737720398864,0.10749135849346092,0.009430777889709398,2.3559892654418944,0.02779763600702
618,7,0.03,700,0.8,0.8,7,0.0,0.0,10,0.9736757838482314,0.0008523772622785439,0.8868369570729902,0.008559735287308646,0.875431323761748,0.8850214295060004,0.9013848082911152,0.8893705401688388,0.8829766836372481,0.08683882677524124,0.009651983060742187,2.3840349674224854,0.04783604457918507
619,7,0.05,400,0.8,0.8,7,0.0,0.1,5,0.9760986920613807,0.0007846483687413177,0.8867730000482148,0.009452104853709418,0.8749282647273342,0.8841317322932618,0.9024910983669895,0.8912372937809253,0.8810766110725629,0.08932569201316587,0.010658990354008859,1.3013973712921143,0.023278807481730307
620,7,0.03,700,0.8,0.8,7,0.0,0.0,5,0.9778049018568151,0.000646727881851796,0.8867387474928907,0.00872903710546919,0.8749666744523092,0.8842847328381485,0.9012844660768907,0.8900965691295628,0.8830612949675427,0.0910661543639244,0.00984397843237269,2.3717726707458495,0.05128414113917605
621,7,0.07,400,0.8,0.8,5,0.0,0.0,5,0.9868576767366541,0.0005844738413586142,0.8867324139178006,0.007735468436024048,0.8756439754575567,0.8844464744977796,0.8971913803721268,0.893545891373527,0.8828343478880126,0.10012526281885359,0.008723565660408035,1.3567360401153565,0.024237642855100834
622,7,0.05,400,0.8,0.8,5,0.0,0.1,10,0.9741474033464101,0.0007055513656282352,0.8867214868748295,0.008918795948114368,0.8755912618658591,0.8848024487911448,0.9015935035357256,0.890674362091599,0.8809458580898191,0.0874259164715806,0.010058170553132602,1.3871719360351562,0.03152690719584044
623,7,0.03,700,0.8,0.8,9,0.0,0.0,5,0.9752080821690547,0.00083189250140035,0.886656951158687,0.008964061373688742,0.8747210710750019,0.8852320870769742,0.9017573293918989,0.8895115081931184,0.8820627600564424,0.08855113101036771,0.010109954432742527,4.15510745048523,0.0777532506436372
624,7,0.05,400,0.8,0.8,5,0.0,0.0,10,0.9741365617303114,0.0007205325682587486,0.8866379612070968,0.009607749366018211,0.8744548846987006,0.8846116099807682,0.90178049918667,0.8924673962002898,0.8798754159690554,0.08749860052321456,0.01083615837171907,1.3677938461303711,0.007738493490616239
625,7,0.03,700,0.8,0.8,7,0.0,0.1,10,0.9736435342800325,0.0007528833775584777,0.8865810023791137,0.008936896173473093,0.8746364394768807,0.8853771134995599,0.9013556730705936,0.8899872202820747,0.8815485655664602,0.08706253190091873,0.010080180095773763,2.5482791900634765,0.07779319470312727
