0.5,0.5,1.8,161.245619894576,48.4728823520629,5.13230373044155e-09,3.07171748974721e-09,1.07879322133746e-09,9.28281444152622e-09,9.28281444152622e-08
0.5,0.58,1.8,165.590296148154,75.7725749953418,5.20336181031311e-07,3.01717958143907e-09,1.53019056150199e-09,5.24883551174252e-07,5.24883551174252e-06
0.5,0.66,1.8,111.252303967473,5.82161973763795,8.30822363684369e-07,2.46036574093556e-09,1.49175673542726e-09,8.34774486160732e-07,8.34774486160732e-06
0.5,0.74,1.8,76.1359998783326,51.9743283514358,6.59596406604734e-07,2.49434078834258e-09,1.24170112429473e-09,6.63332448517372e-07,6.63332448517372e-06
0.5,0.82,1.8,45.1866937481589,2.20457391143643,9.73241972568317e-07,4.62220616192549e-09,1.04037802138696e-09,9.7890455675163e-07,9.7890455675163e-06
0.5,0.9,1.8,26.6640678700648,54.5786997756042,1.18921899927571e-06,3.74653854569655e-09,9.91028752808189e-10,1.19395656657421e-06,1.19395656657421e-05
0.5,0.98,1.8,135.148962100345,80.3396292874815,6.19087181186195e-07,2.78303244623045e-09,1.39388351076568e-09,6.23264097143191e-07,6.23264097143191e-06
0.5,1.06,1.8,91.955181566642,70.8325983179707,1.08821158653627e-07,1.33706541626712e-09,1.7583708363417e-09,1.11916594906236e-07,1.11916594906236e-06
0.5,1.14,1.8,140.474857036111,5.38495821486076,9.96364750038836e-07,3.16755441985519e-09,1.09718151286354e-09,1.00062948597155e-06,1.00062948597155e-05
0.5,1.22,1.8,54.1036394427258,21.8067987340514,1.17234268426358e-06,3.84688649598901e-09,1.22797438815679e-09,1.17741754514773e-06,1.17741754514773e-05
0.5,1.3,1.8,20.2465590602704,62.425640840529,1.30269610387757e-06,1.53533216911245e-09,1.52269040348043e-09,1.30575412645016e-06,1.30575412645016e-05
0.5,1.38,1.8,150.303333674422,50.1351819842971,1.1652865526679e-07,1.28988087223588e-09,1.10739135241567e-09,1.18925927491441e-07,1.18925927491441e-06
0.5,1.46,1.8,120.81630279177,36.7454848914591,3.94944915160789e-07,1.24591126016375e-09,1.3741876099576e-09,3.9756501403091e-07,3.9756501403091e-06
0.5,1.54,1.8,3.99062941581013,66.8502756062239,1.45447142552158e-06,2.96892615480184e-09,1.05373719336585e-09,1.45849408886974e-06,1.45849408886974e-05
0.5,1.62,1.8,114.416927366328,52.515261144651,6.16030811691898e-09,1.04407150455499e-09,1.02094857022919e-09,8.22532819170315e-09,8.22532819170315e-08
0.5,1.7,1.8,159.069113456178,20.0607053482271,7.14733356499409e-07,1.61730435912499e-09,1.47190312449779e-09,7.17822563983031e-07,7.17822563983031e-06
0.5,1.78,1.8,120.972716796104,51.013579757882,6.98536505999714e-08,1.04691532721125e-09,1.10812482523124e-09,7.20086907524139e-08,7.20086907524139e-07
0.5,1.86,1.8,45.2091623203956,87.980881722572,4.03947889526801e-07,1.14061477357984e-09,1.05015365581335e-09,4.06138657956194e-07,4.06138657956194e-06
0.5,1.94,1.8,42.8615382927846,76.722036749522,6.58031661826541e-07,1.21238757971659e-09,6.98559858059444e-10,6.59942609264317e-07,6.59942609264317e-06
0.5,2.02,1.8,39.1989456341441,68.7577125305045,8.55610037375776e-07,1.73630897958963e-09,1.0231795098055e-09,8.58369525865171e-07,8.58369525865171e-06
0.5,2.1,1.8,58.8989446074097,77.325524543959,2.32820365680952e-07,1.00288838515378e-09,8.7645479050355e-10,2.3469970885661e-07,2.3469970885661e-06
0.5,2.18,1.8,144.127315435371,29.4988978592342,3.89684215007513e-07,1.04453062933322e-09,6.46806101409117e-10,3.91375551738255e-07,3.91375551738255e-06
0.5,2.26,1.8,7.65608916301085,63.4994850790341,1.43251769912922e-06,2.07771602129322e-09,1.22633601417919e-09,1.43582175116469e-06,1.43582175116469e-05
0.5,2.34,1.8,48.8247276269958,27.926228526905,1.10869618130671e-06,1.15959695808299e-09,1.03059579758173e-09,1.11088637406238e-06,1.11088637406238e-05
0.5,2.42,1.8,83.9135206404971,17.6982265791126,9.06892216545607e-07,1.4973938915082e-09,7.26307287399951e-10,9.09115917724515e-07,9.09115917724515e-06
0.5,2.5,1.8,21.3177784377468,11.3123572267594,1.28103522456513e-06,1.31370896777323e-09,8.61596614651352e-10,1.28321053014755e-06,1.28321053014755e-05
0.5,2.58,1.8,1.04933691040136,53.5333680836706,1.53018965320939e-06,1.49505213912995e-09,1.15249229821057e-09,1.53283719764673e-06,1.53283719764673e-05
0.5,2.66,1.8,166.491383139886,3.582099719403,1.05685102091968e-06,1.52970038103864e-09,7.0309935496462e-10,1.05908382065568e-06,1.05908382065568e-05
0.5,2.74,1.8,141.137705544705,80.8286669279846,1.19284444499712e-06,1.48677382407075e-09,8.35309346394471e-10,1.19516652816759e-06,1.19516652816759e-05
0.5,2.82,1.8,131.342406886126,79.5628282098955,1.16045408482535e-06,1.71412785161615e-09,7.64873712164983e-10,1.16293308638913e-06,1.16293308638913e-05
0.5,2.9,1.8,158.838771353629,67.2992658930124,7.63809065218446e-07,1.31033207817495e-09,6.97394200780607e-10,7.65816791497402e-07,7.65816791497402e-06
0.5,2.98,1.8,62.035254521424,31.1105110420098,7.0149107000983e-07,1.04467222410195e-09,7.65947666966092e-10,7.03301689900898e-07,7.03301689900898e-06
0.5,3.06,1.8,48.6738641662171,83.456363546628,1.45820959543408e-08,9.07728481026172e-10,6.43278590531721e-10,1.61331030258987e-08,1.61331030258987e-07
0.5,3.14,1.8,83.5350199665745,18.5346881361191,6.85109788123306e-07,8.37249539846676e-10,7.45383229738957e-10,6.86692420892892e-07,6.86692420892892e-06
0.5,3.22,1.8,51.5305545082989,32.5844565812394,7.26075448431729e-07,8.51153681133847e-10,4.8252887719542e-10,7.27409130990058e-07,7.27409130990058e-06
0.5,3.3,1.8,171.047972779115,57.0794526050843,3.50939661886152e-07,8.52413708239064e-10,6.84765693506059e-10,3.52476841287897e-07,3.52476841287897e-06
0.5,3.38,1.8,143.171426482264,28.9553661950009,1.97030492005146e-07,7.20434303564311e-10,5.74137785412078e-10,1.98325064094122e-07,1.98325064094122e-06
0.5,3.46,1.8,141.966801999651,2.53713635814039,8.72525749318065e-07,1.29617105004693e-09,7.38324188943034e-10,8.74560244557055e-07,8.74560244557055e-06
0.5,3.54,1.8,12.5247804498341,4.71476808965784,9.55436397775955e-07,9.76793703223137e-10,4.770102872926e-10,9.56890201766471e-07,9.56890201766471e-06
0.5,3.62,1.8,123.367889266608,73.8559902443811,1.00965753224713e-06,1.02932984283061e-09,5.82264625761367e-10,1.01126912671572e-06,1.01126912671572e-05
0.5,3.7,1.8,60.8685379158244,64.6656516015327,8.68527545994091e-08,1.0198479710711e-09,7.21394612345261e-10,8.85939971828255e-08,8.85939971828255e-07
0.5,3.78,1.8,15.7391793270215,78.1239237320103,6.37037286255193e-07,1.15745272013757e-09,7.26234974522872e-10,6.38920973949854e-07,6.38920973949854e-06
0.5,3.86,1.8,96.9647441172251,28.5767569321503,1.91928502230043e-07,7.37320280402107e-10,6.96077243591915e-10,1.93361899754037e-07,1.93361899754037e-06
